temperature,pressure,humidity,precipitation
-25.0,746.0,89.0,69.97134870186524
-25.0,746.0,91.0,69.96624927713405
-25.0,746.0,93.0,69.95811720786342
-25.0,746.0,96.0,69.93030393030394
-25.0,746.0,100.0,69.73374933262146
-25.0,747.0,17.0,34.05050505050505
-25.0,747.0,19.0,34.270831803383004
-25.0,747.0,27.0,35.228219375203516
-25.0,747.0,46.0,48.097884399779105
-25.0,747.0,49.0,49.698794775632294
-25.0,747.0,53.0,52.61894487018937
-25.0,747.0,55.0,53.613884484330534
-25.0,747.0,63.0,60.79840702408539
-25.0,747.0,75.0,69.97967823878069
-25.0,747.0,81.0,69.97967823878069
-25.0,747.0,92.0,69.96270396270394
-25.0,748.0,10.0,35.281831622202574
-25.0,748.0,16.0,35.20929562024901
-25.0,748.0,27.0,35.281831622202574
-25.0,748.0,34.0,36.21082621082619
-25.0,748.0,63.0,60.79840702408539
-25.0,748.0,84.0,69.97825549789968
-25.0,749.0,10.0,35.964223825781076
-25.0,749.0,13.0,35.964223825781076
-25.0,749.0,36.0,39.01220335769887
-25.0,749.0,39.0,42.50842025214884
-25.0,749.0,40.0,43.50322450412005
-25.0,749.0,57.0,54.864271284603426
-25.0,749.0,59.0,56.426508658957
-25.0,749.0,71.0,69.97967823878069
-25.0,749.0,80.0,69.97967823878069
-25.0,749.0,92.0,69.96270396270394
-25.0,749.0,95.0,69.94332321966782
-25.0,749.0,100.0,69.73374933262146
-25.0,750.0,0.0,36.21082621082619
-25.0,750.0,1.0,36.21082621082619
-25.0,750.0,12.0,36.21082621082619
-25.0,750.0,16.0,36.16470588235291
-25.0,750.0,20.0,36.21082621082619
-25.0,750.0,27.0,36.21082621082619
-25.0,750.0,38.0,41.43313864840167
-25.0,750.0,53.0,52.61894487018937
-25.0,750.0,54.0,53.08747539158442
-25.0,750.0,66.0,65.64488947252445
-25.0,750.0,93.0,69.95811720786342
-25.0,751.0,14.0,34.80994408401035
-25.0,751.0,15.0,34.80994408401035
-25.0,751.0,45.0,46.05924310686924
-25.0,751.0,70.0,56.87280858185405
-25.0,751.0,73.0,56.87280858185405
-25.0,752.0,1.0,31.4
-25.0,752.0,6.0,31.4
-25.0,752.0,8.0,31.4
-25.0,752.0,30.0,31.4
-25.0,752.0,55.0,48.09140894996633
-25.0,752.0,62.0,50.41542917818272
-25.0,752.0,71.0,51.14214497440044
-25.0,752.0,96.0,50.2392806236728
-25.0,752.0,99.0,49.81183820415078
-25.0,753.0,3.0,26.75009730830265
-25.0,753.0,4.0,26.75009730830265
-25.0,753.0,24.0,26.75009730830265
-25.0,753.0,45.0,40.126951063703
-25.0,753.0,48.0,40.28742745339097
-25.0,753.0,53.0,41.75275900503619
-25.0,753.0,59.0,44.079605540521264
-25.0,753.0,73.0,45.67987831966287
-25.0,753.0,78.0,45.67987831966287
-25.0,753.0,83.0,45.857662412399776
-25.0,753.0,87.0,47.172261191118366
-25.0,754.0,3.0,15.156695156695157
-25.0,754.0,7.0,15.156695156695157
-25.0,754.0,17.0,15.555555555555555
-25.0,754.0,20.0,15.156695156695157
-25.0,754.0,26.0,15.156695156695157
-25.0,754.0,29.0,15.156695156695157
-25.0,754.0,30.0,15.156695156695157
-25.0,754.0,32.0,15.156695156695157
-25.0,754.0,40.0,24.46653235580895
-25.0,754.0,44.0,27.81838584958773
-25.0,754.0,81.0,36.21082621082619
-25.0,754.0,87.0,35.92933006535948
-25.0,755.0,12.0,15.156695156695157
-25.0,755.0,68.0,36.21082621082619
-25.0,755.0,79.0,36.21082621082619
-25.0,755.0,86.0,35.99166666666666
-25.0,755.0,92.0,35.59523809523809
-25.0,755.0,94.0,35.452586206896534
-25.0,756.0,3.0,15.156695156695157
-25.0,756.0,8.0,15.156695156695157
-25.0,756.0,13.0,15.156695156695157
-25.0,756.0,15.0,15.156695156695157
-25.0,756.0,32.0,15.156695156695157
-25.0,756.0,35.0,17.21797295238969
-25.0,756.0,39.0,23.342546944964187
-25.0,756.0,52.0,31.98486165350384
-25.0,756.0,53.0,32.517689144250426
-25.0,756.0,61.0,35.228219375203516
-25.0,756.0,64.0,35.86986485330047
-25.0,756.0,87.0,35.92933006535948
-25.0,756.0,99.0,35.07771164021164
-25.0,757.0,8.0,15.156695156695157
-25.0,757.0,25.0,15.156695156695157
-25.0,757.0,32.0,15.156695156695157
-25.0,757.0,39.0,23.342546944964187
-25.0,757.0,40.0,24.46653235580895
-25.0,757.0,70.0,36.21082621082619
-25.0,757.0,82.0,36.21082621082619
-25.0,757.0,86.0,35.99166666666666
-25.0,757.0,100.0,35.07771164021164
-25.0,758.0,5.0,15.156695156695157
-25.0,758.0,16.0,15.341176470588236
-25.0,758.0,17.0,15.555555555555555
-25.0,758.0,20.0,15.156695156695157
-25.0,758.0,26.0,15.156695156695157
-25.0,758.0,32.0,15.156695156695157
-25.0,758.0,33.0,15.156695156695157
-25.0,758.0,43.0,27.12907297275618
-25.0,758.0,56.0,33.64311664414375
-25.0,758.0,64.0,35.86986485330047
-25.0,758.0,70.0,36.21082621082619
-25.0,758.0,75.0,36.21082621082619
-25.0,758.0,83.0,36.16799645390071
-25.0,759.0,3.0,15.227272727272734
-25.0,759.0,28.0,15.227272727272734
-25.0,759.0,31.0,15.227272727272734
-25.0,759.0,33.0,15.227272727272734
-25.0,759.0,40.0,24.598377206899066
-25.0,759.0,47.0,29.549068807597667
-25.0,759.0,57.0,33.95783348399109
-25.0,759.0,63.0,35.66677087640717
-25.0,759.0,76.0,36.193181818181806
-25.0,759.0,99.0,35.07771164021164
-25.0,760.0,0.0,15.900178253119437
-25.0,760.0,13.0,15.900178253119437
-25.0,760.0,28.0,15.900178253119437
-25.0,760.0,36.0,20.188145611747114
-25.0,760.0,37.0,21.929216594255625
-25.0,760.0,56.0,33.142514052805154
-25.0,760.0,59.0,34.26990180214439
-25.0,760.0,69.0,36.024955436720155
-25.0,760.0,86.0,35.99166666666666
-25.0,761.0,12.0,16.632996632996637
-25.0,761.0,30.0,16.632996632996637
-25.0,761.0,70.0,35.841750841750866
-25.0,761.0,77.0,35.841750841750866
-25.0,761.0,79.0,35.841750841750866
-25.0,761.0,81.0,35.841750841750866
-25.0,762.0,2.0,17.416267942583744
-25.0,762.0,8.0,17.416267942583744
-25.0,762.0,21.0,17.416267942583744
-25.0,762.0,22.0,17.416267942583744
-25.0,762.0,73.0,35.64593301435406
-25.0,762.0,93.0,35.524488304093545
-25.0,763.0,5.0,18.24242424242425
-25.0,763.0,10.0,18.24242424242425
-25.0,763.0,15.0,18.24242424242425
-25.0,763.0,17.0,18.24242424242425
-25.0,763.0,23.0,18.24242424242425
-25.0,763.0,34.0,18.24242424242425
-25.0,763.0,47.0,33.65479115479116
-25.0,763.0,56.0,33.65479115479116
-25.0,763.0,67.0,35.38173728035123
-25.0,763.0,74.0,35.43939393939394
-25.0,763.0,89.0,35.43939393939394
-25.0,764.0,0.0,19.10533910533911
-25.0,764.0,32.0,19.10533910533911
-25.0,764.0,64.0,34.32269717037932
-25.0,765.0,1.0,19.10533910533911
-25.0,765.0,4.0,19.10533910533911
-25.0,765.0,22.0,19.10533910533911
-25.0,765.0,29.0,19.10533910533911
-25.0,765.0,32.0,19.10533910533911
-25.0,765.0,72.0,35.22366522366525
-25.0,765.0,80.0,35.22366522366525
-24.0,740.0,1.0,17.416488592948518
-24.0,740.0,32.0,36.07899469356194
-24.0,740.0,44.0,46.97444110576418
-24.0,740.0,48.0,49.4127130515001
-24.0,740.0,49.0,49.90784764963708
-24.0,740.0,54.0,52.82458708340142
-24.0,740.0,85.0,69.97727845790443
-24.0,740.0,91.0,69.96624927713405
-24.0,741.0,10.0,28.122551462816546
-24.0,741.0,21.0,33.171827951577946
-24.0,741.0,25.0,34.57968943868218
-24.0,741.0,32.0,36.07899469356194
-24.0,741.0,45.0,47.65932253301618
-24.0,741.0,48.0,49.4127130515001
-24.0,741.0,58.0,55.35086354122521
-24.0,741.0,61.0,58.14768816850834
-24.0,741.0,69.0,69.97915185974887
-24.0,741.0,75.0,69.97915185974887
-24.0,742.0,16.0,30.777150730974213
-24.0,742.0,22.0,33.54635520278517
-24.0,742.0,27.0,35.16562022040329
-24.0,742.0,37.0,40.3305315873131
-24.0,742.0,61.0,58.14768816850834
-24.0,742.0,68.0,69.97915185974887
-24.0,742.0,70.0,69.97915185974887
-24.0,742.0,78.0,69.97915185974887
-24.0,742.0,83.0,69.97909975303419
-24.0,742.0,89.0,69.97134870186524
-24.0,742.0,90.0,69.96906480352413
-24.0,743.0,5.0,28.24989545666984
-24.0,743.0,23.0,33.908251771686494
-24.0,743.0,34.0,36.17171717171714
-24.0,743.0,38.0,41.51826759728931
-24.0,743.0,44.0,46.97444110576418
-24.0,743.0,45.0,47.65932253301618
-24.0,743.0,58.0,55.35086354122521
-24.0,743.0,59.0,56.18177936467203
-24.0,743.0,86.0,69.97614145676063
-24.0,743.0,88.0,69.9732329569218
-24.0,743.0,90.0,69.96906480352413
-24.0,743.0,94.0,69.95196916201877
-24.0,744.0,4.0,29.95659722222226
-24.0,744.0,10.0,29.95659722222226
-24.0,744.0,14.0,30.106428982252243
-24.0,744.0,20.0,32.78868097298033
-24.0,744.0,41.0,44.565449631756884
-24.0,744.0,69.0,69.97915185974887
-24.0,744.0,81.0,69.97915185974887
-24.0,744.0,86.0,69.97614145676063
-24.0,744.0,88.0,69.9732329569218
-24.0,744.0,97.0,69.90852762280637
-24.0,745.0,8.0,31.4
-24.0,745.0,21.0,33.001344086021504
-24.0,745.0,29.0,35.55607605400937
-24.0,745.0,48.0,49.758449353750414
-24.0,745.0,50.0,50.72034438285838
-24.0,745.0,68.0,69.97825549789968
-24.0,745.0,72.0,69.97825549789968
-24.0,745.0,86.0,69.97614145676063
-24.0,745.0,88.0,69.9732329569218
-24.0,746.0,2.0,32.94444444444441
-24.0,746.0,43.0,46.2329645812373
-24.0,746.0,46.0,48.291620746100165
-24.0,746.0,50.0,50.402675746028294
-24.0,746.0,53.0,52.35584484498021
-24.0,746.0,55.0,53.35208136651092
-24.0,746.0,70.0,69.97915185974887
-24.0,746.0,72.0,69.97915185974887
-24.0,746.0,74.0,69.97915185974887
-24.0,746.0,84.0,69.97825549789968
-24.0,746.0,96.0,69.93030393030394
-24.0,746.0,99.0,69.73374933262146
-24.0,747.0,6.0,34.18701870187016
-24.0,747.0,13.0,34.18701870187016
-24.0,747.0,14.0,34.18701870187016
-24.0,747.0,16.0,34.171652709111065
-24.0,747.0,24.0,34.25309314163898
-24.0,747.0,38.0,41.51826759728931
-24.0,747.0,44.0,46.97444110576418
-24.0,747.0,49.0,49.90784764963708
-24.0,747.0,66.0,65.54231227192054
-24.0,747.0,67.0,67.62245366179951
-24.0,747.0,71.0,69.97915185974887
-24.0,747.0,80.0,69.97915185974887
-24.0,747.0,93.0,69.95811720786342
-24.0,748.0,27.0,35.22046968103747
-24.0,748.0,52.0,51.89208138557194
-24.0,748.0,63.0,60.607184007501125
-24.0,748.0,79.0,69.97915185974887
-24.0,748.0,89.0,69.97134870186524
-24.0,749.0,11.0,35.919061688602355
-24.0,749.0,17.0,35.8481411468179
-24.0,749.0,31.0,35.970138114188785
-24.0,749.0,39.0,42.615165074358785
-24.0,749.0,61.0,58.14768816850834
-24.0,749.0,62.0,59.3080340777737
-24.0,749.0,67.0,67.62245366179951
-24.0,749.0,69.0,69.97915185974887
-24.0,749.0,70.0,69.97915185974887
-24.0,749.0,75.0,69.97915185974887
-24.0,749.0,82.0,69.97915185974887
-24.0,750.0,3.0,36.17171717171714
-24.0,750.0,21.0,36.17171717171714
-24.0,750.0,27.0,36.17171717171714
-24.0,750.0,28.0,36.17171717171714
-24.0,750.0,33.0,36.17171717171714
-24.0,750.0,49.0,49.90784764963708
-24.0,750.0,52.0,51.89208138557194
-24.0,750.0,78.0,69.97915185974887
-24.0,750.0,79.0,69.97915185974887
-24.0,750.0,87.0,69.97480884105909
-24.0,750.0,95.0,69.94332321966782
-24.0,751.0,2.0,34.73786575242035
-24.0,751.0,5.0,34.73786575242035
-24.0,751.0,26.0,34.73786575242035
-24.0,751.0,31.0,34.73786575242035
-24.0,751.0,39.0,41.12842939052924
-24.0,751.0,47.0,47.454850527399955
-24.0,751.0,48.0,48.00675172634867
-24.0,751.0,55.0,51.75982945745135
-24.0,751.0,58.0,53.5464336595658
-24.0,751.0,59.0,54.291029400194226
-24.0,751.0,85.0,55.804035119194154
-24.0,751.0,87.0,54.77496916190486
-24.0,751.0,96.0,50.2392806236728
-24.0,752.0,3.0,31.4
-24.0,752.0,8.0,31.4
-24.0,752.0,31.0,31.4
-24.0,752.0,32.0,31.4
-24.0,752.0,39.0,37.73239234997342
-24.0,752.0,47.0,44.231687960360986
-24.0,752.0,54.0,47.67087727006444
-24.0,752.0,59.0,49.574362983486814
-24.0,752.0,64.0,50.808665737744924
-24.0,752.0,70.0,51.14214497440044
-24.0,752.0,71.0,51.14214497440044
-24.0,752.0,94.0,50.411235388056525
-24.0,752.0,99.0,49.81183820415078
-24.0,753.0,1.0,27.054568719942637
-24.0,753.0,12.0,27.054568719942637
-24.0,753.0,24.0,27.054568719942637
-24.0,753.0,38.0,34.366986994092684
-24.0,753.0,39.0,35.844766528709506
-24.0,753.0,61.0,44.816315977424715
-24.0,753.0,65.0,45.63929276317918
-24.0,753.0,86.0,46.7671171600609
-24.0,753.0,90.0,48.85443495906398
-24.0,753.0,91.0,49.63402842798064
-24.0,753.0,93.0,50.49146295603388
-24.0,753.0,95.0,50.327795679826785
-24.0,753.0,97.0,50.141305175311764
-24.0,754.0,14.0,15.313131313131313
-24.0,754.0,32.0,15.313131313131313
-24.0,754.0,55.0,33.171827951577946
-24.0,754.0,56.0,33.54635520278517
-24.0,754.0,64.0,35.82241469175332
-24.0,754.0,68.0,36.17171717171714
-24.0,754.0,77.0,36.17171717171714
-24.0,754.0,83.0,36.16799645390071
-24.0,754.0,87.0,35.92933006535948
-24.0,755.0,36.0,19.26884791705043
-24.0,755.0,37.0,20.90380217056885
-24.0,755.0,46.0,29.254418984946394
-24.0,755.0,49.0,30.442800946163167
-24.0,755.0,59.0,34.57968943868218
-24.0,755.0,69.0,36.17171717171714
-24.0,755.0,77.0,36.17171717171714
-24.0,755.0,98.0,35.15456989247311
-24.0,756.0,34.0,15.313131313131313
-24.0,756.0,44.0,28.122551462816546
-24.0,756.0,46.0,29.254418984946394
-24.0,756.0,70.0,36.17171717171714
-24.0,756.0,71.0,36.17171717171714
-24.0,756.0,100.0,35.07771164021164
-24.0,757.0,10.0,15.313131313131313
-24.0,757.0,16.0,15.341176470588236
-24.0,757.0,18.0,15.341176470588236
-24.0,757.0,28.0,15.313131313131313
-24.0,757.0,46.0,29.254418984946394
-24.0,757.0,62.0,35.418768705683384
-24.0,757.0,69.0,36.17171717171714
-24.0,757.0,76.0,36.17171717171714
-24.0,757.0,92.0,35.59523809523809
-24.0,758.0,2.0,15.313131313131313
-24.0,758.0,23.0,15.313131313131313
-24.0,758.0,41.0,25.764679721821153
-24.0,758.0,45.0,28.726847940234528
-24.0,758.0,47.0,29.71215109397551
-24.0,758.0,50.0,30.777150730974213
-24.0,758.0,55.0,33.171827951577946
-24.0,758.0,62.0,35.418768705683384
-24.0,758.0,63.0,35.63824375939621
-24.0,758.0,67.0,36.14681637962623
-24.0,758.0,77.0,36.17171717171714
-24.0,758.0,83.0,36.16799645390071
-24.0,758.0,89.0,35.799921383647806
-24.0,758.0,93.0,35.524488304093545
-24.0,758.0,95.0,35.379590395480214
-24.0,758.0,100.0,35.07771164021164
-24.0,759.0,22.0,15.313131313131313
-24.0,759.0,32.0,15.313131313131313
-24.0,759.0,33.0,15.313131313131313
-24.0,759.0,37.0,20.90380217056885
-24.0,759.0,41.0,25.764679721821153
-24.0,759.0,54.0,32.78868097298033
-24.0,759.0,60.0,34.88490513490654
-24.0,759.0,68.0,36.17171717171714
-24.0,759.0,90.0,35.73302469135803
-24.0,759.0,94.0,35.452586206896534
-24.0,759.0,95.0,35.379590395480214
-24.0,760.0,8.0,15.900178253119437
-24.0,760.0,13.0,15.900178253119437
-24.0,760.0,27.0,15.900178253119437
-24.0,760.0,29.0,15.900178253119437
-24.0,760.0,35.0,18.193182865477358
-24.0,760.0,48.0,31.27475951400668
-24.0,760.0,51.0,31.71353826030088
-24.0,760.0,57.0,33.536235307343105
-24.0,760.0,69.0,36.024955436720155
-24.0,760.0,72.0,36.024955436720155
-24.0,760.0,77.0,36.024955436720155
-24.0,760.0,88.0,35.86538461538462
-24.0,760.0,94.0,35.452586206896534
-24.0,761.0,1.0,16.632996632996637
-24.0,761.0,2.0,16.632996632996637
-24.0,761.0,5.0,16.632996632996637
-24.0,761.0,17.0,16.632996632996637
-24.0,761.0,31.0,16.632996632996637
-24.0,761.0,33.0,16.632996632996637
-24.0,761.0,35.0,19.26034361867693
-24.0,761.0,37.0,23.414906213066544
-24.0,761.0,48.0,32.349551856594125
-24.0,761.0,50.0,32.349551856594125
-24.0,761.0,56.0,32.51459935636229
-24.0,761.0,62.0,34.868425842099214
-24.0,761.0,78.0,35.841750841750866
-24.0,761.0,79.0,35.841750841750866
-24.0,761.0,80.0,35.841750841750866
-24.0,761.0,81.0,35.841750841750866
-24.0,761.0,84.0,35.841750841750866
-24.0,761.0,86.0,35.841750841750866
-24.0,762.0,5.0,17.416267942583744
-24.0,762.0,13.0,17.416267942583744
-24.0,762.0,19.0,17.416267942583744
-24.0,762.0,26.0,17.416267942583744
-24.0,762.0,31.0,17.416267942583744
-24.0,762.0,42.0,32.043513827722
-24.0,762.0,55.0,32.99686520376174
-24.0,762.0,58.0,32.99686520376174
-24.0,762.0,62.0,34.43293912601477
-24.0,762.0,77.0,35.64593301435406
-24.0,762.0,85.0,35.64593301435406
-24.0,762.0,86.0,35.64593301435406
-24.0,762.0,91.0,35.64593301435406
-24.0,762.0,95.0,35.379590395480214
-24.0,762.0,99.0,35.07771164021164
-24.0,763.0,6.0,18.24242424242425
-24.0,763.0,11.0,18.24242424242425
-24.0,763.0,13.0,18.24242424242425
-24.0,763.0,15.0,18.24242424242425
-24.0,763.0,33.0,18.24242424242425
-24.0,763.0,51.0,33.65479115479116
-24.0,763.0,60.0,33.65479115479116
-24.0,763.0,63.0,34.22988341235877
-24.0,763.0,77.0,35.43939393939394
-24.0,763.0,78.0,35.43939393939394
-24.0,763.0,92.0,35.43939393939394
-24.0,763.0,95.0,35.379590395480214
-24.0,764.0,2.0,19.10533910533911
-24.0,764.0,16.0,19.10533910533911
-24.0,764.0,50.0,34.32269717037932
-24.0,764.0,54.0,34.32269717037932
-24.0,764.0,62.0,34.32269717037932
-24.0,765.0,7.0,19.10533910533911
-24.0,765.0,36.0,30.93516914489599
-24.0,765.0,44.0,34.32269717037932
-24.0,765.0,46.0,34.32269717037932
-24.0,765.0,55.0,34.32269717037932
-24.0,765.0,56.0,34.32269717037932
-24.0,765.0,74.0,35.22366522366525
-24.0,765.0,88.0,35.22366522366525
-24.0,765.0,90.0,35.22366522366525
-24.0,765.0,93.0,35.22366522366525
-23.0,740.0,1.0,17.623695407291436
-23.0,740.0,3.0,21.17287415155939
-23.0,740.0,10.0,28.444656723138824
-23.0,740.0,11.0,29.04673995303147
-23.0,740.0,20.0,32.669336500553285
-23.0,740.0,25.0,34.49934905252708
-23.0,740.0,37.0,40.39959566093212
-23.0,740.0,45.0,47.86490515540375
-23.0,740.0,54.0,52.539949046413405
-23.0,740.0,55.0,53.06836638903453
-23.0,740.0,58.0,55.07757780403816
-23.0,740.0,66.0,65.42940844224772
-23.0,740.0,70.0,69.97856968909812
-23.0,740.0,77.0,69.97856968909812
-23.0,740.0,78.0,69.97856968909812
-23.0,740.0,83.0,69.97856968909812
-23.0,741.0,19.0,32.27291502870486
-23.0,741.0,26.0,34.811888980331034
-23.0,741.0,29.0,35.58408707145632
-23.0,741.0,77.0,69.97856968909812
-23.0,741.0,92.0,69.96270396270394
-23.0,741.0,93.0,69.95811720786342
-23.0,741.0,98.0,69.86480387920687
-23.0,742.0,1.0,25.89073753869146
-23.0,742.0,13.0,30.024272953785
-23.0,742.0,31.0,35.924631845657984
-23.0,742.0,33.0,36.105998075850614
-23.0,742.0,46.0,48.50495434782921
-23.0,742.0,48.0,49.63776670818447
-23.0,742.0,64.0,61.87965829227989
-23.0,742.0,66.0,65.42940844224772
-23.0,742.0,79.0,69.97856968909812
-23.0,742.0,99.0,69.73374933262146
-23.0,743.0,4.0,28.571690043602946
-23.0,743.0,5.0,28.571690043602946
-23.0,743.0,10.0,28.571690043602946
-23.0,743.0,59.0,55.91544818149816
-23.0,743.0,64.0,61.87965829227989
-23.0,743.0,70.0,69.97856968909812
-23.0,743.0,73.0,69.97856968909812
-23.0,743.0,74.0,69.97856968909812
-23.0,743.0,87.0,69.97480884105909
-23.0,744.0,5.0,30.26578675961831
-23.0,744.0,6.0,30.26578675961831
-23.0,744.0,13.0,30.26578675961831
-23.0,744.0,21.0,33.06022838727466
-23.0,744.0,30.0,35.77303303997454
-23.0,744.0,33.0,36.105998075850614
-23.0,744.0,36.0,39.081114358732286
-23.0,744.0,62.0,59.07885223657341
-23.0,744.0,69.0,69.97856968909812
-23.0,744.0,70.0,69.97856968909812
-23.0,744.0,71.0,69.97856968909812
-23.0,744.0,78.0,69.97856968909812
-23.0,744.0,87.0,69.97480884105909
-23.0,744.0,93.0,69.95811720786342
-23.0,745.0,25.0,34.45723655056279
-23.0,745.0,26.0,34.773716742811075
-23.0,745.0,40.0,43.844933084675034
-23.0,745.0,50.0,50.72034438285838
-23.0,745.0,67.0,67.52530379021746
-23.0,745.0,73.0,69.97825549789968
-23.0,745.0,92.0,69.96270396270394
-23.0,746.0,8.0,32.82820368991018
-23.0,746.0,24.0,34.16512476251089
-23.0,746.0,32.0,36.03636991761742
-23.0,746.0,36.0,39.081114358732286
-23.0,746.0,43.0,46.41838606986739
-23.0,746.0,45.0,47.86490515540375
-23.0,746.0,48.0,49.63776670818447
-23.0,746.0,54.0,52.539949046413405
-23.0,746.0,58.0,55.07757780403816
-23.0,746.0,65.0,63.54748636946584
-23.0,746.0,81.0,69.97856968909812
-23.0,746.0,83.0,69.97856968909812
-23.0,746.0,90.0,69.96906480352413
-23.0,747.0,2.0,34.09753257947072
-23.0,747.0,16.0,34.09753257947072
-23.0,747.0,28.0,35.3590047963902
-23.0,747.0,29.0,35.58408707145632
-23.0,747.0,35.0,37.64957281131713
-23.0,747.0,67.0,67.55931132308302
-23.0,747.0,74.0,69.97856968909812
-23.0,748.0,16.0,35.15571822384887
-23.0,748.0,21.0,35.15571822384887
-23.0,748.0,25.0,35.15571822384887
-23.0,748.0,37.0,40.39959566093212
-23.0,748.0,67.0,67.55931132308302
-23.0,748.0,70.0,69.97856968909812
-23.0,748.0,78.0,69.97856968909812
-23.0,748.0,87.0,69.97480884105909
-23.0,748.0,88.0,69.9732329569218
-23.0,748.0,99.0,69.73374933262146
-23.0,749.0,1.0,35.87221063536851
-23.0,749.0,10.0,35.87221063536851
-23.0,749.0,26.0,35.87221063536851
-23.0,749.0,39.0,42.73501485250024
-23.0,749.0,49.0,50.13715645098053
-23.0,749.0,70.0,69.97856968909812
-23.0,749.0,72.0,69.97856968909812
-23.0,749.0,77.0,69.97856968909812
-23.0,749.0,80.0,69.97856968909812
-23.0,750.0,1.0,36.13156440022109
-23.0,750.0,9.0,36.13156440022109
-23.0,750.0,16.0,36.13156440022109
-23.0,750.0,29.0,36.13156440022109
-23.0,750.0,36.0,39.081114358732286
-23.0,750.0,40.0,43.76881280584421
-23.0,750.0,41.0,44.723052022757365
-23.0,750.0,50.0,50.59580298343323
-23.0,750.0,64.0,61.87965829227989
-23.0,750.0,77.0,69.97856968909812
-23.0,750.0,78.0,69.97856968909812
-23.0,750.0,95.0,69.94332321966782
-23.0,751.0,40.0,42.244808005411876
-23.0,751.0,42.0,44.09126117454901
-23.0,751.0,46.0,47.036824560016896
-23.0,751.0,80.0,56.370232160660805
-23.0,751.0,97.0,50.141305175311764
-23.0,752.0,20.0,31.4
-23.0,752.0,33.0,31.4
-23.0,752.0,38.0,36.63375946041077
-23.0,752.0,52.0,46.78904692895353
-23.0,752.0,70.0,51.14214497440044
-23.0,752.0,94.0,50.411235388056525
-23.0,752.0,98.0,50.02064378568479
-23.0,753.0,11.0,27.37720098875283
-23.0,753.0,12.0,27.37720098875283
-23.0,753.0,13.0,27.37720098875283
-23.0,753.0,60.0,44.67003707113302
-23.0,753.0,66.0,45.925715654528744
-23.0,753.0,95.0,50.327795679826785
-23.0,754.0,2.0,15.473742399115535
-23.0,754.0,5.0,15.473742399115535
-23.0,754.0,24.0,15.473742399115535
-23.0,754.0,26.0,15.473742399115535
-23.0,754.0,29.0,15.473742399115535
-23.0,754.0,37.0,21.17287415155939
-23.0,754.0,49.0,30.74417960530083
-23.0,754.0,50.0,31.021462829307882
-23.0,754.0,53.0,32.27291502870486
-23.0,754.0,58.0,34.16512476251089
-23.0,754.0,70.0,36.13156440022109
-23.0,754.0,78.0,36.13156440022109
-23.0,754.0,95.0,35.379590395480214
-23.0,755.0,1.0,15.473742399115535
-23.0,755.0,12.0,15.473742399115535
-23.0,755.0,44.0,28.444656723138824
-23.0,755.0,47.0,30.024272953785
-23.0,755.0,52.0,31.873757402575045
-23.0,755.0,70.0,36.13156440022109
-23.0,755.0,81.0,36.13156440022109
-23.0,755.0,84.0,36.111111111111114
-23.0,755.0,89.0,35.799921383647806
-23.0,755.0,95.0,35.379590395480214
-23.0,755.0,96.0,35.30555555555554
-23.0,756.0,17.0,15.555555555555555
-23.0,756.0,19.0,15.473742399115535
-23.0,756.0,25.0,15.473742399115535
-23.0,756.0,26.0,15.473742399115535
-23.0,756.0,42.0,26.973238096162845
-23.0,756.0,62.0,35.3590047963902
-23.0,756.0,75.0,36.13156440022109
-23.0,757.0,2.0,15.473742399115535
-23.0,757.0,19.0,15.473742399115535
-23.0,757.0,25.0,15.473742399115535
-23.0,757.0,27.0,15.473742399115535
-23.0,757.0,48.0,30.413464658246625
-23.0,757.0,77.0,36.13156440022109
-23.0,757.0,78.0,36.13156440022109
-23.0,757.0,88.0,35.86538461538462
-23.0,757.0,90.0,35.73302469135803
-23.0,757.0,95.0,35.379590395480214
-23.0,758.0,5.0,15.473742399115535
-23.0,758.0,22.0,15.473742399115535
-23.0,758.0,33.0,15.473742399115535
-23.0,758.0,50.0,31.021462829307882
-23.0,758.0,53.0,32.27291502870486
-23.0,758.0,77.0,36.13156440022109
-23.0,758.0,86.0,35.99166666666666
-23.0,759.0,5.0,15.473742399115535
-23.0,759.0,46.0,29.570897739285265
-23.0,759.0,87.0,35.92933006535948
-23.0,759.0,94.0,35.452586206896534
-23.0,759.0,95.0,35.379590395480214
-23.0,760.0,0.0,15.900178253119437
-23.0,760.0,9.0,15.900178253119437
-23.0,760.0,27.0,15.900178253119437
-23.0,760.0,45.0,29.947660324592594
-23.0,760.0,52.0,31.71353826030088
-23.0,760.0,60.0,34.60472177810801
-23.0,760.0,61.0,34.91337066927841
-23.0,760.0,75.0,36.024955436720155
-23.0,760.0,87.0,35.92933006535948
-23.0,760.0,92.0,35.59523809523809
-23.0,761.0,6.0,16.632996632996637
-23.0,761.0,14.0,16.632996632996637
-23.0,761.0,27.0,16.632996632996637
-23.0,761.0,38.0,25.06159741443995
-23.0,761.0,42.0,29.674040172468374
-23.0,761.0,55.0,32.349551856594125
-23.0,761.0,57.0,32.96147147950847
-23.0,761.0,62.0,34.868425842099214
-23.0,761.0,74.0,35.841750841750866
-23.0,761.0,83.0,35.841750841750866
-23.0,761.0,88.0,35.841750841750866
-23.0,761.0,89.0,35.799921383647806
-23.0,761.0,95.0,35.379590395480214
-23.0,761.0,96.0,35.30555555555554
-23.0,762.0,14.0,17.416267942583744
